sector,year,sex,name,n,prop
Other,1985,M,דניאל,6,1
Other,1986,M,בן,7,1
Other,1989,M,יונתן,6,0.5454545
Other,1989,M,דניאל,5,0.4545455
Other,1990,M,דניאל,6,1
Other,1991,F,אילנה,5,1
Other,1991,M,דניאל,27,0.4821429
Other,1991,M,דוד,10,0.1785714
Other,1991,M,דן,8,0.1428571
Other,1991,M,מיכאל,6,0.1071429
Other,1991,M,יונתן,5,0.0892857
Other,1992,F,דנה,11,0.5
Other,1992,F,אנה,6,0.2727273
Other,1992,F,מרים,5,0.2272727
Other,1992,M,דניאל,37,0.5441176
Other,1992,M,דוד,12,0.1764706
Other,1992,M,מיכאל,9,0.1323529
Other,1992,M,איליה,5,0.0735294
Other,1992,M,יונתן,5,0.0735294
Other,1993,F,ניקול,9,0.20454545
Other,1993,F,אלה,7,0.15909091
Other,1993,F,אילנה,6,0.13636364
Other,1993,F,אנה,6,0.13636364
Other,1993,F,אסתר,6,0.13636364
Other,1993,F,דניאלה,5,0.11363636
Other,1993,F,קרן,5,0.11363636
Other,1993,M,דניאל,50,0.3030303
Other,1993,M,דוד,16,0.0969697
Other,1993,M,מיכאל,13,0.07878788
Other,1993,M,בנימין,9,0.05454545
Other,1993,M,רוני,9,0.05454545
Other,1993,M,בן,8,0.04848485
Other,1993,M,אילן,7,0.04242424
Other,1993,M,אלכסנדר,7,0.04242424
Other,1993,M,אריאל,7,0.04242424
Other,1993,M,יעקב,7,0.04242424
Other,1993,M,רון,7,0.04242424
Other,1993,M,גבריאל,5,0.03030303
Other,1993,M,דן,5,0.03030303
Other,1993,M,יונתן,5,0.03030303
Other,1993,M,ליאור,5,0.03030303
Other,1993,M,מרק,5,0.03030303
Other,1994,F,מאיה,11,0.08029197
Other,1994,F,דנה,10,0.0729927
Other,1994,F,דניאלה,9,0.06569343
Other,1994,F,אילנה,8,0.05839416
Other,1994,F,אנה,8,0.05839416
Other,1994,F,דיאנה,8,0.05839416
Other,1994,F,מישל,8,0.05839416
Other,1994,F,נטלי,8,0.05839416
Other,1994,F,קרן,8,0.05839416
Other,1994,F,מיכל,7,0.05109489
Other,1994,F,מריה,7,0.05109489
Other,1994,F,ענת,7,0.05109489
Other,1994,F,דניאל,6,0.04379562
Other,1994,F,ויקטוריה,6,0.04379562
Other,1994,F,יאנה,6,0.04379562
Other,1994,F,איריס,5,0.03649635
Other,1994,F,אליזבט,5,0.03649635
Other,1994,F,אליסה,5,0.03649635
Other,1994,F,לאה,5,0.03649635
Other,1994,M,דניאל,89,0.28802589
Other,1994,M,דוד,31,0.10032362
Other,1994,M,מיכאל,20,0.06472492
Other,1994,M,יונתן,18,0.05825243
Other,1994,M,מקסים,11,0.03559871
Other,1994,M,אילן,9,0.02912621
Other,1994,M,אלון,9,0.02912621
Other,1994,M,יעקב,9,0.02912621
Other,1994,M,אלי,8,0.025889970000000002
Other,1994,M,אריאל,8,0.025889970000000002
Other,1994,M,דני,8,0.025889970000000002
Other,1994,M,רונן,8,0.025889970000000002
Other,1994,M,דן,7,0.02265372
Other,1994,M,פיליפ,7,0.02265372
Other,1994,M,תום,7,0.02265372
Other,1994,M,דניס,6,0.01941748
Other,1994,M,טל,6,0.01941748
Other,1994,M,ליאור,6,0.01941748
Other,1994,M,מרק,6,0.01941748
Other,1994,M,רון,6,0.01941748
Other,1994,M,אדם,5,0.01618123
Other,1994,M,איליה,5,0.01618123
Other,1994,M,אלכס,5,0.01618123
Other,1994,M,בנימין,5,0.01618123
Other,1994,M,רוני,5,0.01618123
Other,1994,M,שרון,5,0.01618123
Other,1995,F,אילנה,12,0.075
Other,1995,F,ניקול,11,0.06875
Other,1995,F,דיאנה,9,0.05625
Other,1995,F,אנה,8,0.05
Other,1995,F,דניאלה,8,0.05
Other,1995,F,מאיה,8,0.05
Other,1995,F,מריה,8,0.05
Other,1995,F,נטלי,8,0.05
Other,1995,F,אביטל,7,0.04375
Other,1995,F,אלונה,7,0.04375
Other,1995,F,אליסה,7,0.04375
Other,1995,F,יאנה,7,0.04375
Other,1995,F,מיכל,7,0.04375
Other,1995,F,דנה,6,0.0375
Other,1995,F,דניאל,6,0.0375
Other,1995,F,ויקטוריה,6,0.0375
Other,1995,F,אניטה,5,0.03125
Other,1995,F,דליה,5,0.03125
Other,1995,F,חנה,5,0.03125
Other,1995,F,מיכאלה,5,0.03125
Other,1995,F,ניקה,5,0.03125
Other,1995,F,סופיה,5,0.03125
Other,1995,F,קרינה,5,0.03125
Other,1995,M,דניאל,113,0.27696078
Other,1995,M,דוד,27,0.06617647
Other,1995,M,מיכאל,25,0.06127451
Other,1995,M,יונתן,19,0.04656863
Other,1995,M,אלכסנדר,14,0.03431373
Other,1995,M,מקסים,14,0.03431373
Other,1995,M,מרק,12,0.02941176
Other,1995,M,אלכס,11,0.02696078
Other,1995,M,אלון,10,0.0245098
Other,1995,M,אילן,9,0.02205882
Other,1995,M,דן,9,0.02205882
Other,1995,M,יעקב,9,0.02205882
Other,1995,M,דניס,8,0.01960784
Other,1995,M,יאן,8,0.01960784
Other,1995,M,רונן,8,0.01960784
Other,1995,M,תום,8,0.01960784
Other,1995,M,תומר,8,0.01960784
Other,1995,M,אלי,7,0.01715686
Other,1995,M,גיא,7,0.01715686
Other,1995,M,יגאל,7,0.01715686
Other,1995,M,יוסף,7,0.01715686
Other,1995,M,ליאור,7,0.01715686
Other,1995,M,נתן,7,0.01715686
Other,1995,M,שי,7,0.01715686
Other,1995,M,איליה,6,0.01470588
Other,1995,M,דני,6,0.01470588
Other,1995,M,אברהם,5,0.0122549
Other,1995,M,אליהו,5,0.0122549
Other,1995,M,אריאל,5,0.0122549
Other,1995,M,ארתור,5,0.0122549
Other,1995,M,בוריס,5,0.0122549
Other,1995,M,בנימין,5,0.0122549
Other,1995,M,פיליפ,5,0.0122549
Other,1996,F,ניקול,16,0.07017544
Other,1996,F,דיאנה,14,0.06140351
Other,1996,F,דניאלה,13,0.05701754
Other,1996,F,מיכל,13,0.05701754
Other,1996,F,אילנה,12,0.05263158
Other,1996,F,אנה,12,0.05263158
Other,1996,F,מאיה,11,0.04824561
Other,1996,F,קרינה,11,0.04824561
Other,1996,F,דנה,10,0.04385965
Other,1996,F,אלינה,9,0.03947368
Other,1996,F,דניאל,9,0.03947368
Other,1996,F,מרים,9,0.03947368
Other,1996,F,נטלי,9,0.03947368
Other,1996,F,שרון,9,0.03947368
Other,1996,F,אליזבט,8,0.03508772
Other,1996,F,קרן,8,0.03508772
Other,1996,F,אליסה,6,0.02631579
Other,1996,F,יאנה,6,0.02631579
Other,1996,F,מריה,6,0.02631579
Other,1996,F,ענת,6,0.02631579
Other,1996,F,שלי,6,0.02631579
Other,1996,F,אלינור,5,0.02192982
Other,1996,F,אלכסנדרה,5,0.02192982
Other,1996,F,טל,5,0.02192982
Other,1996,F,יוליה,5,0.02192982
Other,1996,F,סופיה,5,0.02192982
Other,1996,M,דניאל,119,0.21212121
Other,1996,M,דוד,38,0.06773619
Other,1996,M,מיכאל,28,0.04991087
Other,1996,M,יונתן,21,0.03743316
Other,1996,M,אלכס,20,0.03565062
Other,1996,M,דניס,18,0.03208556
Other,1996,M,מרק,18,0.03208556
Other,1996,M,אלכסנדר,17,0.03030303
Other,1996,M,מקסים,17,0.03030303
Other,1996,M,ליאור,11,0.01960784
Other,1996,M,אילן,10,0.01782531
Other,1996,M,אלי,10,0.01782531
Other,1996,M,אריאל,10,0.01782531
Other,1996,M,אלון,9,0.01604278
Other,1996,M,בן,9,0.01604278
Other,1996,M,דן,9,0.01604278
Other,1996,M,יוסף,9,0.01604278
Other,1996,M,רון,9,0.01604278
Other,1996,M,בנימין,8,0.01426025
Other,1996,M,טל,8,0.01426025
Other,1996,M,נתנאל,8,0.01426025
Other,1996,M,עמנואל,8,0.01426025
Other,1996,M,תומר,8,0.01426025
Other,1996,M,גיא,7,0.01247772
Other,1996,M,יאן,7,0.01247772
Other,1996,M,יעקב,7,0.01247772
Other,1996,M,לאון,7,0.01247772
Other,1996,M,איליה,6,0.01069519
Other,1996,M,איתי,6,0.01069519
Other,1996,M,מתן,6,0.01069519
Other,1996,M,רוני,6,0.01069519
Other,1996,M,שון,6,0.01069519
Other,1996,M,תום,6,0.01069519
Other,1996,M,אדוארד,5,0.00891266
Other,1996,M,איתן,5,0.00891266
Other,1996,M,אריק,5,0.00891266
Other,1996,M,ארתור,5,0.00891266
Other,1996,M,בוריס,5,0.00891266
Other,1996,M,גבריאל,5,0.00891266
Other,1996,M,טום,5,0.00891266
Other,1996,M,טומי,5,0.00891266
Other,1996,M,יניב,5,0.00891266
Other,1996,M,ליאון,5,0.00891266
Other,1996,M,מקס,5,0.00891266
Other,1996,M,נועם,5,0.00891266
Other,1996,M,ניקיטה,5,0.00891266
Other,1996,M,רומן,5,0.00891266
Other,1996,M,רונן,5,0.00891266
Other,1997,F,ניקול,39,0.11206897
Other,1997,F,דיאנה,20,0.05747126
Other,1997,F,דניאלה,19,0.0545977
Other,1997,F,מישל,15,0.04310345
Other,1997,F,נטלי,14,0.04022989
Other,1997,F,אנה,9,0.02586207
Other,1997,F,ויקטוריה,9,0.02586207
Other,1997,F,יוליה,9,0.02586207
Other,1997,F,מיכל,9,0.02586207
Other,1997,F,עדן,9,0.02586207
Other,1997,F,קרן,9,0.02586207
Other,1997,F,שרון,9,0.02586207
Other,1997,F,אלונה,8,0.02298851
Other,1997,F,אליזבט,8,0.02298851
Other,1997,F,אלינה,8,0.02298851
Other,1997,F,אליס,8,0.02298851
Other,1997,F,אנסטסיה,8,0.02298851
Other,1997,F,דנה,8,0.02298851
Other,1997,F,דניאל,8,0.02298851
Other,1997,F,דריה,8,0.02298851
Other,1997,F,יאנה,8,0.02298851
Other,1997,F,דליה,7,0.02011494
Other,1997,F,מרים,7,0.02011494
Other,1997,F,קטרין,7,0.02011494
Other,1997,F,אביטל,6,0.01724138
Other,1997,F,אילנה,6,0.01724138
Other,1997,F,אליסה,6,0.01724138
Other,1997,F,אלכסנדרה,6,0.01724138
Other,1997,F,ולריה,6,0.01724138
Other,1997,F,חנה,6,0.01724138
Other,1997,F,טל,6,0.01724138
Other,1997,F,ליזה,6,0.01724138
Other,1997,F,סופיה,6,0.01724138
Other,1997,F,קארין,6,0.01724138
Other,1997,F,טלי,5,0.01436782
Other,1997,F,מאיה,5,0.01436782
Other,1997,F,קרין,5,0.01436782
Other,1997,F,קרינה,5,0.01436782
Other,1997,F,שלי,5,0.01436782
Other,1997,M,דניאל,117,0.19663866
Other,1997,M,דוד,43,0.07226891
Other,1997,M,מיכאל,42,0.07058824
Other,1997,M,דן,19,0.03193277
Other,1997,M,יונתן,19,0.03193277
Other,1997,M,אלכסנדר,18,0.0302521
Other,1997,M,מרק,16,0.02689076
Other,1997,M,ליאור,15,0.02521008
Other,1997,M,מקסים,14,0.02352941
Other,1997,M,אילן,12,0.02016807
Other,1997,M,אלון,12,0.02016807
Other,1997,M,אריאל,12,0.02016807
Other,1997,M,דניס,12,0.02016807
Other,1997,M,אדם,10,0.01680672
Other,1997,M,אלכס,10,0.01680672
Other,1997,M,ולדיסלב,10,0.01680672
Other,1997,M,רון,10,0.01680672
Other,1997,M,רונן,10,0.01680672
Other,1997,M,לאון,8,0.01344538
Other,1997,M,נתנאל,8,0.01344538
Other,1997,M,רוני,8,0.01344538
Other,1997,M,אנטון,7,0.01176471
Other,1997,M,גבריאל,7,0.01176471
Other,1997,M,דני,7,0.01176471
Other,1997,M,טל,7,0.01176471
Other,1997,M,יעקב,7,0.01176471
Other,1997,M,רוברט,7,0.01176471
Other,1997,M,רומן,7,0.01176471
Other,1997,M,שון,7,0.01176471
Other,1997,M,איליה,6,0.01008403
Other,1997,M,אלי,6,0.01008403
Other,1997,M,אמיר,6,0.01008403
Other,1997,M,אריק,6,0.01008403
Other,1997,M,בנימין,6,0.01008403
Other,1997,M,יאן,6,0.01008403
Other,1997,M,יניב,6,0.01008403
Other,1997,M,ליאון,6,0.01008403
Other,1997,M,מקס,6,0.01008403
Other,1997,M,עדן,6,0.01008403
Other,1997,M,עידן,6,0.01008403
Other,1997,M,שי,6,0.01008403
Other,1997,M,תום,6,0.01008403
Other,1997,M,תומר,6,0.01008403
Other,1997,M,אדי,5,0.00840336
Other,1997,M,אלן,5,0.00840336
Other,1997,M,ארתור,5,0.00840336
Other,1997,M,גיא,5,0.00840336
Other,1997,M,יגאל,5,0.00840336
Other,1997,M,יובל,5,0.00840336
Other,1998,F,ניקול,40,0.09592326
Other,1998,F,דיאנה,27,0.0647482
Other,1998,F,ויקטוריה,18,0.04316547
Other,1998,F,דנה,17,0.04076739
Other,1998,F,מאיה,16,0.0383693
Other,1998,F,עדן,16,0.0383693
Other,1998,F,דניאלה,13,0.03117506
Other,1998,F,מיכל,13,0.03117506
Other,1998,F,מישל,13,0.03117506
Other,1998,F,סופיה,13,0.03117506
Other,1998,F,אליזבט,12,0.02877698
Other,1998,F,אלינה,12,0.02877698
Other,1998,F,אנה,12,0.02877698
Other,1998,F,אילנה,11,0.0263789
Other,1998,F,אנסטסיה,11,0.0263789
Other,1998,F,אביטל,10,0.02398082
Other,1998,F,אלכסנדרה,10,0.02398082
Other,1998,F,נטלי,10,0.02398082
Other,1998,F,דניאל,9,0.02158273
Other,1998,F,מריה,9,0.02158273
Other,1998,F,דליה,8,0.01918465
Other,1998,F,טלי,8,0.01918465
Other,1998,F,קרינה,8,0.01918465
Other,1998,F,אמילי,7,0.01678657
Other,1998,F,יסמין,7,0.01678657
Other,1998,F,לאה,7,0.01678657
Other,1998,F,שרון,7,0.01678657
Other,1998,F,יוליה,6,0.01438849
Other,1998,F,ענת,6,0.01438849
Other,1998,F,קרן,6,0.01438849
Other,1998,F,איריס,5,0.01199041
Other,1998,F,אניטה,5,0.01199041
Other,1998,F,אסתר,5,0.01199041
Other,1998,F,ולריה,5,0.01199041
Other,1998,F,יאנה,5,0.01199041
Other,1998,F,יעל,5,0.01199041
Other,1998,F,מרים,5,0.01199041
Other,1998,F,עדי,5,0.01199041
Other,1998,F,קטרין,5,0.01199041
Other,1998,F,שלי,5,0.01199041
Other,1998,F,תמר,5,0.01199041
Other,1998,M,דניאל,152,0.20793434
Other,1998,M,דוד,47,0.06429549
Other,1998,M,מיכאל,36,0.04924761
Other,1998,M,מקסים,23,0.03146375
Other,1998,M,מרק,21,0.02872777
Other,1998,M,אלכסנדר,20,0.02735978
Other,1998,M,דניס,18,0.0246238
Other,1998,M,אילן,16,0.02188782
Other,1998,M,אלון,16,0.02188782
Other,1998,M,ליאור,15,0.02051984
Other,1998,M,יוסף,14,0.01915185
Other,1998,M,יעקב,14,0.01915185
Other,1998,M,יונתן,13,0.01778386
Other,1998,M,רון,13,0.01778386
Other,1998,M,אלי,12,0.01641587
Other,1998,M,אלכס,12,0.01641587
Other,1998,M,שון,12,0.01641587
Other,1998,M,תומר,12,0.01641587
Other,1998,M,איתן,11,0.01504788
Other,1998,M,טל,11,0.01504788
Other,1998,M,יובל,11,0.01504788
Other,1998,M,לאון,11,0.01504788
Other,1998,M,גיא,10,0.01367989
Other,1998,M,ניקיטה,10,0.01367989
Other,1998,M,איליה,9,0.0123119
Other,1998,M,יאן,9,0.0123119
Other,1998,M,יגאל,9,0.0123119
Other,1998,M,בנימין,8,0.01094391
Other,1998,M,אברהם,7,0.00957592
Other,1998,M,אדם,7,0.00957592
Other,1998,M,אריאל,7,0.00957592
Other,1998,M,אריק,7,0.00957592
Other,1998,M,בוריס,7,0.00957592
Other,1998,M,גבריאל,7,0.00957592
Other,1998,M,דן,7,0.00957592
Other,1998,M,ויקטור,7,0.00957592
Other,1998,M,עדן,7,0.00957592
Other,1998,M,רוני,7,0.00957592
Other,1998,M,רונן,7,0.00957592
Other,1998,M,שמעון,7,0.00957592
Other,1998,M,אמיר,6,0.00820793
Other,1998,M,ארתור,6,0.00820793
Other,1998,M,בן,6,0.00820793
Other,1998,M,גל,6,0.00820793
Other,1998,M,ליאון,6,0.00820793
Other,1998,M,נתנאל,6,0.00820793
Other,1998,M,תום,6,0.00820793
Other,1998,M,דמיטרי,5,0.00683995
Other,1998,M,דני,5,0.00683995
Other,1998,M,ולדימיר,5,0.00683995
Other,1998,M,יניב,5,0.00683995
Other,1998,M,ניק,5,0.00683995
Other,1998,M,סטניסלב,5,0.00683995
Other,1998,M,עידן,5,0.00683995
Other,1998,M,פבל,5,0.00683995
Other,1999,F,ניקול,70,0.10558069
Other,1999,F,דיאנה,27,0.04072398
Other,1999,F,נטלי,27,0.04072398
Other,1999,F,אנה,21,0.03167421
Other,1999,F,מישל,21,0.03167421
Other,1999,F,דניאלה,20,0.03016591
Other,1999,F,ויקטוריה,19,0.02865762
Other,1999,F,מריה,18,0.02714932
Other,1999,F,מיכל,17,0.02564103
Other,1999,F,אביטל,16,0.02413273
Other,1999,F,אלינה,14,0.02111614
Other,1999,F,ולריה,14,0.02111614
Other,1999,F,דניאל,13,0.01960784
Other,1999,F,סופיה,13,0.01960784
Other,1999,F,עדן,13,0.01960784
Other,1999,F,מאיה,12,0.01809955
Other,1999,F,מילנה,12,0.01809955
Other,1999,F,מרים,12,0.01809955
Other,1999,F,קרינה,12,0.01809955
Other,1999,F,אליזבט,11,0.01659125
Other,1999,F,אמילי,11,0.01659125
Other,1999,F,אנסטסיה,11,0.01659125
Other,1999,F,קרן,11,0.01659125
Other,1999,F,שלי,11,0.01659125
Other,1999,F,אילנה,10,0.01508296
Other,1999,F,יעל,10,0.01508296
Other,1999,F,דנה,9,0.01357466
Other,1999,F,יאנה,9,0.01357466
Other,1999,F,קטרין,9,0.01357466
Other,1999,F,שרון,9,0.01357466
Other,1999,F,אליסה,8,0.01206637
Other,1999,F,אלכסנדרה,8,0.01206637
Other,1999,F,טלי,8,0.01206637
Other,1999,F,יסמין,8,0.01206637
Other,1999,F,מרגריטה,8,0.01206637
Other,1999,F,קרין,8,0.01206637
Other,1999,F,אליס,7,0.01055807
Other,1999,F,ליאורה,7,0.01055807
Other,1999,F,נועה,7,0.01055807
Other,1999,F,נעמי,7,0.01055807
Other,1999,F,קארין,7,0.01055807
Other,1999,F,אלונה,6,0.00904977
Other,1999,F,אסתר,6,0.00904977
Other,1999,F,גבריאלה,6,0.00904977
Other,1999,F,דינה,6,0.00904977
Other,1999,F,דריה,6,0.00904977
Other,1999,F,סופי,6,0.00904977
Other,1999,F,סטפני,6,0.00904977
Other,1999,F,קריסטינה,6,0.00904977
Other,1999,F,אלינור,5,0.00754148
Other,1999,F,ג'סיקה,5,0.00754148
Other,1999,F,ולדה,5,0.00754148
Other,1999,F,ורוניקה,5,0.00754148
Other,1999,F,חנה,5,0.00754148
Other,1999,F,טל,5,0.00754148
Other,1999,F,מאי,5,0.00754148
Other,1999,F,סברינה,5,0.00754148
Other,1999,F,פולינה,5,0.00754148
Other,1999,F,שרה,5,0.00754148
Other,1999,M,דניאל,181,0.18264379
Other,1999,M,דוד,54,0.05449041
Other,1999,M,מיכאל,49,0.04944501
Other,1999,M,מקסים,44,0.0443996
Other,1999,M,אלכסנדר,28,0.02825429
Other,1999,M,מרק,26,0.02623613
Other,1999,M,אילן,25,0.02522704
Other,1999,M,ליאור,23,0.02320888
Other,1999,M,יונתן,22,0.0221998
Other,1999,M,דניס,20,0.02018163
Other,1999,M,ניקיטה,20,0.02018163
Other,1999,M,שון,20,0.02018163
Other,1999,M,בן,17,0.01715439
Other,1999,M,איליה,16,0.01614531
Other,1999,M,אלון,16,0.01614531
Other,1999,M,אלכס,16,0.01614531
Other,1999,M,יאן,14,0.01412714
Other,1999,M,דני,13,0.01311806
Other,1999,M,רוני,13,0.01311806
Other,1999,M,גבריאל,12,0.01210898
Other,1999,M,גיא,12,0.01210898
Other,1999,M,ניק,12,0.01210898
Other,1999,M,רון,12,0.01210898
Other,1999,M,שי,12,0.01210898
Other,1999,M,אדם,11,0.0110999
Other,1999,M,ויקטור,11,0.0110999
Other,1999,M,טל,11,0.0110999
Other,1999,M,לאון,11,0.0110999
Other,1999,M,אלי,10,0.01009082
Other,1999,M,אנטון,10,0.01009082
Other,1999,M,יגאל,10,0.01009082
Other,1999,M,יעקב,10,0.01009082
Other,1999,M,אריק,9,0.00908174
Other,1999,M,דמיטרי,9,0.00908174
Other,1999,M,יובל,9,0.00908174
Other,1999,M,נתן,9,0.00908174
Other,1999,M,עידן,9,0.00908174
Other,1999,M,רונן,9,0.00908174
Other,1999,M,תומר,9,0.00908174
Other,1999,M,אדוארד,8,0.00807265
Other,1999,M,איתן,8,0.00807265
Other,1999,M,אריאל,8,0.00807265
Other,1999,M,ארתור,8,0.00807265
Other,1999,M,בנימין,8,0.00807265
Other,1999,M,דן,8,0.00807265
Other,1999,M,אלן,7,0.00706357
Other,1999,M,חיים,7,0.00706357
Other,1999,M,רוברט,7,0.00706357
Other,1999,M,תומס,7,0.00706357
Other,1999,M,אלכסיי,6,0.00605449
Other,1999,M,אמיר,6,0.00605449
Other,1999,M,דיויד,6,0.00605449
Other,1999,M,מקס,6,0.00605449
Other,1999,M,עמית,6,0.00605449
Other,1999,M,שמעון,6,0.00605449
Other,1999,M,איתי,5,0.00504541
Other,1999,M,אליהו,5,0.00504541
Other,1999,M,אמיל,5,0.00504541
Other,1999,M,בוריס,5,0.00504541
Other,1999,M,ולדיסלב,5,0.00504541
Other,1999,M,טום,5,0.00504541
Other,1999,M,יוסף,5,0.00504541
Other,1999,M,יפים,5,0.00504541
Other,1999,M,ליאון,5,0.00504541
Other,1999,M,מישל,5,0.00504541
Other,1999,M,נתנאל,5,0.00504541
Other,2000,F,ניקול,122,0.13246471
Other,2000,F,דיאנה,45,0.04885993
Other,2000,F,מישל,30,0.03257329
Other,2000,F,דניאלה,26,0.02823018
Other,2000,F,סופיה,26,0.02823018
Other,2000,F,אליזבט,24,0.02605863
Other,2000,F,ויקטוריה,24,0.02605863
Other,2000,F,ולריה,22,0.02388708
Other,2000,F,מאיה,22,0.02388708
Other,2000,F,נטלי,21,0.0228013
Other,2000,F,אלינה,20,0.02171553
Other,2000,F,אלכסנדרה,18,0.01954397
Other,2000,F,עדן,18,0.01954397
Other,2000,F,אנה,17,0.0184582
Other,2000,F,אנסטסיה,17,0.0184582
Other,2000,F,דנה,17,0.0184582
Other,2000,F,דניאל,17,0.0184582
Other,2000,F,אילנה,16,0.01737242
Other,2000,F,טלי,16,0.01737242
Other,2000,F,יאנה,15,0.01628664
Other,2000,F,מיכל,15,0.01628664
Other,2000,F,מריה,15,0.01628664
Other,2000,F,קטרין,15,0.01628664
Other,2000,F,אביטל,14,0.01520087
Other,2000,F,אליסה,14,0.01520087
Other,2000,F,יוליה,14,0.01520087
Other,2000,F,דריה,13,0.01411509
Other,2000,F,אמילי,11,0.01194354
Other,2000,F,נועה,11,0.01194354
Other,2000,F,קרן,11,0.01194354
Other,2000,F,שלי,11,0.01194354
Other,2000,F,מילנה,10,0.01085776
Other,2000,F,אווה,9,0.00977199
Other,2000,F,יסמין,9,0.00977199
Other,2000,F,ענת,9,0.00977199
Other,2000,F,אלה,8,0.00868621
Other,2000,F,יעל,8,0.00868621
Other,2000,F,ליאורה,8,0.00868621
Other,2000,F,מרים,8,0.00868621
Other,2000,F,עדי,8,0.00868621
Other,2000,F,פולינה,8,0.00868621
Other,2000,F,קרינה,8,0.00868621
Other,2000,F,שרון,8,0.00868621
Other,2000,F,ורוניקה,7,0.00760043
Other,2000,F,טל,7,0.00760043
Other,2000,F,קארין,7,0.00760043
Other,2000,F,שרה,7,0.00760043
Other,2000,F,אבלין,6,0.00651466
Other,2000,F,אניטה,6,0.00651466
Other,2000,F,יולי,6,0.00651466
Other,2000,F,לאה,6,0.00651466
Other,2000,F,ליזה,6,0.00651466
Other,2000,F,מאי,6,0.00651466
Other,2000,F,נטע,6,0.00651466
Other,2000,F,סוניה,6,0.00651466
Other,2000,F,קטרינה,6,0.00651466
Other,2000,F,רבקה,6,0.00651466
Other,2000,F,אליזבטה,5,0.00542888
Other,2000,F,דינה,5,0.00542888
Other,2000,F,הלן,5,0.00542888
Other,2000,F,ולרי,5,0.00542888
Other,2000,F,מירי,5,0.00542888
Other,2000,F,מעיין,5,0.00542888
Other,2000,F,סברינה,5,0.00542888
Other,2000,F,סנדרה,5,0.00542888
Other,2000,F,קרין,5,0.00542888
Other,2000,F,קריסטינה,5,0.00542888
Other,2000,F,רחל,5,0.00542888
Other,2000,M,דניאל,224,0.18871104
Other,2000,M,דוד,69,0.05812974
Other,2000,M,מיכאל,61,0.05139006
Other,2000,M,מקסים,46,0.03875316
Other,2000,M,אלכסנדר,36,0.03032856
Other,2000,M,מרק,36,0.03032856
Other,2000,M,שון,22,0.01853412
Other,2000,M,דניס,21,0.01769166
Other,2000,M,יונתן,21,0.01769166
Other,2000,M,ליאור,21,0.01769166
Other,2000,M,אילן,20,0.0168492
Other,2000,M,ניקיטה,20,0.0168492
Other,2000,M,אדם,19,0.01600674
Other,2000,M,אלכס,18,0.01516428
Other,2000,M,אריאל,18,0.01516428
Other,2000,M,לאון,18,0.01516428
Other,2000,M,רון,17,0.01432182
Other,2000,M,דן,15,0.0126369
Other,2000,M,טל,15,0.0126369
Other,2000,M,אלון,14,0.01179444
Other,2000,M,נתנאל,14,0.01179444
Other,2000,M,אריק,13,0.01095198
Other,2000,M,יאן,13,0.01095198
Other,2000,M,בן,12,0.01010952
Other,2000,M,בנימין,12,0.01010952
Other,2000,M,נתן,12,0.01010952
Other,2000,M,רוני,12,0.01010952
Other,2000,M,גבריאל,11,0.00926706
Other,2000,M,יעקב,11,0.00926706
Other,2000,M,לב,11,0.00926706
Other,2000,M,מקס,11,0.00926706
Other,2000,M,תומר,11,0.00926706
Other,2000,M,איליה,10,0.0084246
Other,2000,M,אנטוני,10,0.0084246
Other,2000,M,ארתור,10,0.0084246
Other,2000,M,ולדיסלב,10,0.0084246
Other,2000,M,שי,10,0.0084246
Other,2000,M,אדוארד,9,0.00758214
Other,2000,M,אלי,9,0.00758214
Other,2000,M,דמיטרי,9,0.00758214
Other,2000,M,יוסף,9,0.00758214
Other,2000,M,ליאון,9,0.00758214
Other,2000,M,ניק,9,0.00758214
Other,2000,M,סטיבן,9,0.00758214
Other,2000,M,תום,9,0.00758214
Other,2000,M,יגאל,8,0.00673968
Other,2000,M,יהונתן,8,0.00673968
Other,2000,M,רומן,8,0.00673968
Other,2000,M,רועי,8,0.00673968
Other,2000,M,שמעון,8,0.00673968
Other,2000,M,אביב,7,0.00589722
Other,2000,M,איתן,7,0.00589722
Other,2000,M,גיא,7,0.00589722
Other,2000,M,יובל,7,0.00589722
Other,2000,M,עדן,7,0.00589722
Other,2000,M,עמנואל,7,0.00589722
Other,2000,M,שמואל,7,0.00589722
Other,2000,M,איגור,6,0.00505476
Other,2000,M,איתי,6,0.00505476
Other,2000,M,אליהו,6,0.00505476
Other,2000,M,יורי,6,0.00505476
Other,2000,M,יניב,6,0.00505476
Other,2000,M,מישל,6,0.00505476
Other,2000,M,עידן,6,0.00505476
Other,2000,M,אייל,5,0.0042123
Other,2000,M,אלן,5,0.0042123
Other,2000,M,אנטון,5,0.0042123
Other,2000,M,אריה,5,0.0042123
Other,2000,M,דיויד,5,0.0042123
Other,2000,M,יבגני,5,0.0042123
Other,2000,M,ירון,5,0.0042123
Other,2000,M,מרטין,5,0.0042123
Other,2000,M,משה,5,0.0042123
Other,2000,M,פיליפ,5,0.0042123
Other,2000,M,קיריל,5,0.0042123
Other,2000,M,רוברט,5,0.0042123
Other,2001,F,ניקול,112,0.1069723
Other,2001,F,דיאנה,45,0.04297994
Other,2001,F,דניאלה,38,0.03629417
Other,2001,F,אלינה,35,0.03342884
Other,2001,F,מישל,34,0.03247373
Other,2001,F,אנה,31,0.0296084
Other,2001,F,אליזבט,30,0.0286533
